ParticipantID 9 BackgroundNoise Crowd 10
Calibration:
Frequency: 200.0
Volume 99.25: P(heard) = 0.0000
Volume 143.28: P(heard) = 0.5000
Volume 187.31: P(heard) = 0.8333
Volume 231.35: P(heard) = 0.8333
Volume 275.38: P(heard) = 0.6667
Volume 319.42: P(heard) = 0.8333
Frequency: 2000.0
Volume 19.09: P(heard) = 0.0000
Volume 23.36: P(heard) = 0.1667
Volume 27.64: P(heard) = 0.3333
Volume 31.91: P(heard) = 0.6667
Volume 36.19: P(heard) = 0.5000
Volume 40.46: P(heard) = 0.5000
Volume 44.74: P(heard) = 1.0000
Frequency: 1000.0
Volume 33.16: P(heard) = 0.0000
Volume 37.99: P(heard) = 0.0000
Volume 42.83: P(heard) = 0.0000
Volume 47.66: P(heard) = 0.0000
Volume 52.50: P(heard) = 0.5000
Volume 57.33: P(heard) = 0.6667
Volume 62.17: P(heard) = 0.6667
Frequency: 500.0
Volume 68.40: P(heard) = 0.0000
Volume 78.38: P(heard) = 0.1667
Volume 88.35: P(heard) = 0.5000
Volume 98.33: P(heard) = 0.6667
Volume 108.30: P(heard) = 0.6667
Volume 118.28: P(heard) = 0.6667
Frequency: 4000.0
Volume 8.18: P(heard) = 0.0000
Volume 9.38: P(heard) = 0.0000
Volume 10.57: P(heard) = 0.0000
Volume 11.76: P(heard) = 0.0000
Volume 12.96: P(heard) = 0.3333
Volume 14.15: P(heard) = 0.1667
Volume 15.34: P(heard) = 0.1667

### Sample Size = 1 ###
Calibration Freqs: [200.0, 500.0, 1000.0, 2000.0, 4000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
3520.00,Up,13.92,0.10,0.00,0.00,0.00,0.10,0.00,0,0,false,
880.00,Up,59.49,0.35,0.05,0.00,0.10,0.10,0.01,0,2,false,
1760.00,Down,36.23,0.00,0.58,0.75,0.40,0.10,0.00,8,14,false,
220.00,Down,99.25,0.90,0.03,0.07,0.00,0.10,0.00,0,1,false,

Calibration Freqs: [200.0, 1000.0, 4000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
3520.00,Up,13.92,0.10,0.00,0.00,0.00,0.10,0.00,0,0,false,
880.00,Up,59.49,0.35,0.00,0.00,0.00,0.10,0.00,0,0,false,
1760.00,Down,36.23,0.00,0.00,0.00,0.00,0.10,0.00,0,0,false,
220.00,Down,99.25,0.90,0.00,0.00,0.00,0.10,0.00,0,0,false,

Calibration Freqs: [500.0, 1000.0, 2000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
3520.00,Up,13.92,0.10,0.00,0.00,0.00,0.10,0.00,0,0,false,
880.00,Up,59.49,0.35,0.05,0.00,0.10,0.10,0.01,0,2,false,
1760.00,Down,36.23,0.00,0.58,0.75,0.40,0.10,0.00,8,14,false,
220.00,Down,99.25,0.90,1.00,1.00,1.00,0.10,0.00,20,20,false,

Calibration Freqs: [500.0, 2000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
3520.00,Up,13.92,0.10,0.00,0.00,0.00,0.10,0.00,0,0,false,
880.00,Up,59.49,0.35,0.33,0.25,0.40,0.10,0.83,3,9,false,
1760.00,Down,36.23,0.00,0.72,0.83,0.60,0.10,0.00,11,16,false,
220.00,Down,99.25,0.90,1.00,1.00,1.00,0.10,0.00,20,20,false,

Calibration Freqs: [1000.0, 4000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
3520.00,Up,13.92,0.10,0.00,0.00,0.00,0.10,0.00,0,0,false,
880.00,Up,59.49,0.35,0.00,0.00,0.00,0.10,0.00,0,0,false,
1760.00,Down,36.23,0.00,0.00,0.00,0.00,0.10,0.00,0,0,false,
220.00,Down,99.25,0.90,0.00,0.00,0.00,0.10,0.00,0,0,false,

Calibration Freqs: [200.0, 1000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
3520.00,Up,13.92,0.10,0.00,0.00,0.00,0.10,0.00,0,0,false,
880.00,Up,59.49,0.35,0.00,0.00,0.00,0.10,0.00,0,0,false,
1760.00,Down,36.23,0.00,0.00,0.00,0.00,0.10,0.00,0,0,false,
220.00,Down,99.25,0.90,0.00,0.00,0.00,0.10,0.00,0,0,false,

### Sample Size = 3 ###
Calibration Freqs: [200.0, 500.0, 1000.0, 2000.0, 4000.0]
Freq1(Hz),Direction,Volume,confProb,modelProb,f1Prob,f2Prob,alpha,beta,critLow,critHigh,actual,sigDifferent
